"pubmedID","num_inter","n_proteins","methods"
"17785517","2","3","pull down"
"21368882","2","2","anti bait coimmunoprecipitation,fluorescent resonance energy transfer"
"30833792","2177","1289","pull down"
"30614533","10","11","ubiquitin reconstruction"
"21152186","2","3","anti bait coimmunoprecipitation"
"24056087","2","3","pull down"
"17626041","1","2","protein kinase assay,pull down"
"26053850","4","5","anti tag coimmunoprecipitation"
"29610494","1","1","D electron microscopy"
"29540792","3","4","molecular sieving"
"27901063","1","2","anti bait coimmunoprecipitation"
"16407538","2","3","fluorescent resonance energy transfer"
"24284412","126","126","pull down"
"30631038","1","2","anti bait coimmunoprecipitation,pull down,two hybrid"
"15466887","1","2","confocal microscopy,fluorescent resonance energy transfer"
"29899041","5","6","bimolecular fluorescence complementation"
"30257685","9","10","pull down"
"14638859","6","3","pull down"
"22087322","1","2","anti tag coimmunoprecipitation"
"30341064","4","5","bio layer interferometry"
"30602789","3","3","anti tag coimmunoprecipitation,D electron microscopy"
"21483817","6","7","anti bait coimmunoprecipitation"
"19001122","1","2","anti bait coimmunoprecipitation"
"14966521","3","3","anti tag coimmunoprecipitation"
"20659559","1","2","anti tag coimmunoprecipitation"
"28683311","15","9","anti bait coimmunoprecipitation"
"30664241","70","71","anti tag coimmunoprecipitation"
"25959826","354","314","anti tag coimmunoprecipitation"
"28134932","1","1","cross linking study"
"30602790","2","3","D electron microscopy"
"10508785","1","1","x ray crystallography"
"10508784","1","1","x ray crystallography"
"28506294","5","5","anti bait coimmunoprecipitation"
"25893612","14","12","proximity ligation assay"
"30668577","2","3","affinity chromatography technology,filter binding"
"30679749","4","5","two hybrid"
"28507509","1","2","anti tag coimmunoprecipitation"
"30266287","2","3","pull down"
"28197073","2","2","bimolecular fluorescence complementation"
"28536627","3","4","anti tag coimmunoprecipitation"
"23283322","3","3","surface plasmon resonance"
"28422092","7","7","confocal microscopy"
"30559186","5","6","anti tag coimmunoprecipitation"
"26402097","1","2","anti bait coimmunoprecipitation"
"25156556","2","2","fluorescence technology"
"28515447","1","2","anti bait coimmunoprecipitation"
"30675062","1","1","x ray crystallography"
"29657270","1","2","anti tag coimmunoprecipitation,confocal microscopy,two hybrid"
"28319063","5","4","anti tag coimmunoprecipitation"
"18806802","1","2","anti bait coimmunoprecipitation,surface plasmon resonance"
"28671664","6","5","protease assay,x ray crystallography"
"15182176","2","2","pull down"
"15322109","2","3","anti bait coimmunoprecipitation"
"30388101","5","6","fluorescence activated cell sorting"
"26758977","1","2","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation,fluorescence microscopy,proximity ligation assay,surface plasmon resonance,two hybrid"
"26618561","3","4","microscale thermophoresis,surface plasmon resonance"
"22528093","7","8","affinity chromatography technology"
"25897080","2","3","protease assay"
"22396542","2","2","surface plasmon resonance"
"30482882","6","7","two hybrid"
"30538620","7","7","fluorescent resonance energy transfer"
"12901838","2","3","two hybrid"
"30354839","1","2","anti tag coimmunoprecipitation,fluorescence microscopy"
"30659753","10","11","pull down"
"19674967","2","3","amplified luminescent proximity homogeneous assay"
"27460707","107","108","pull down"
"30287853","1","2","isothermal titration calorimetry,microscale thermophoresis,molecular sieving"
"29483649","1","1","molecular sieving"
"19587294","17","17","anti tag coimmunoprecipitation"
"15755456","1","2","x ray crystallography"
"30413785","5","5","anti bait coimmunoprecipitation"
"16828797","4","4","pull down"
"25036101","55","51","phage display,pull down"
"29541021","2","3","anti tag coimmunoprecipitation"
"23572552","39","38","pull down"
"15342248","1","1","x ray crystallography"
"12899834","1","1","x ray crystallography"
"25825872","62","34","phage display"
"14557253","2","3","confocal microscopy"
"20650008","2","3","anti bait coimmunoprecipitation"
"15476821","1","1","x ray crystallography"
"18312651","2","3","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"30696809","1","2","anti tag coimmunoprecipitation"
"20059950","3","4","anti tag coimmunoprecipitation"
"17070842","2","3","enzyme linked immunosorbent assay"
"18931684","2","3","anti bait coimmunoprecipitation"
"30300385","10","9","anti bait coimmunoprecipitation"
"17052462","4","4","pull down"
"21930792","9","8","anti tag coimmunoprecipitation"
"26030842","264","264","bimolecular fluorescence complementation"
"19934020","9","7","anti bait coimmunoprecipitation"
"31467278","45","77","split luciferase complementation"
"30833544","1","2","anti bait coimmunoprecipitation"
"27224062","18","19","anti tag coimmunoprecipitation"
"21357692","2","3","anti tag coimmunoprecipitation"
"23355646","21","12","far western blotting"
"30158114","2","2","enzyme linked immunosorbent assay"
"26617989","46","46","tandem affinity purification"
"18468998","21","20","tandem affinity purification"
"16533813","3","5","far western blotting"
"28886344","3","3","anti tag coimmunoprecipitation"
"15950651","3","4","enzyme linked immunosorbent assay"
"21115837","15","12","tandem affinity purification"
"27382054","9","9","pull down"
"18772143","19","20","tandem affinity purification"
"11545740","1","2","x ray crystallography"
"23460120","3","4","anti bait coimmunoprecipitation,fluorescence microscopy"
"28862946","8","6","proximity ligation assay"
"25775528","3","4","proximity ligation assay"
"20508391","1","2","two hybrid"
"11331308","2","3","two hybrid"
"30871964","1","2","anti bait coimmunoprecipitation"
"30496485","1","2","anti bait coimmunoprecipitation"
"30853821","1","2","anti tag coimmunoprecipitation"
"30810869","6","4","anti tag coimmunoprecipitation"
"18332182","4","5","x ray crystallography"
"19274086","1","2","anti bait coimmunoprecipitation"
"30367664","4","3","anti tag coimmunoprecipitation"
"29870711","2","3","bioluminescence resonance energy transfer"
"28843453","1","2","bioluminescence resonance energy transfer,confocal microscopy"
"22247544","1","2","anti bait coimmunoprecipitation"
"30274285","6","3","bimolecular fluorescence complementation"
"30083275","7","8","surface plasmon resonance"
"28068668","3","4","anti bait coimmunoprecipitation"
"14645668","5","3","anti tag coimmunoprecipitation"
"20937695","3","3","pull down"
"29079741","1","2","differential scanning calorimetry,x ray crystallography"
"29464060","4","5","anti bait coimmunoprecipitation"
"22854022","7","5","aggregation assay"
"19380869","5","3","bioluminescence resonance energy transfer"
"27331810","2","3","proximity ligation assay"
"21730065","2","3","confocal microscopy"
"30409826","2","3","bioluminescence resonance energy transfer,confocal microscopy,split luciferase complementation"
"28202711","2","3","fluorescence polarization spectroscopy"
"22200678","1","2","anti tag coimmunoprecipitation,bioluminescence resonance energy transfer,confocal microscopy"
"29426850","2","3","proximity ligation assay"
"29386406","3","3","proximity ligation assay"
"18820298","2","3","anti tag coimmunoprecipitation"
"27460145","8","9","affinity chromatography technology"
"15722453","8","6","surface plasmon resonance"
"30157263","3","3","split firefly luciferase complementation"
"28734930","8","5","bioluminescence resonance energy transfer"
"23291003","2","3","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"16605244","3","2","anti tag coimmunoprecipitation,bioluminescence resonance energy transfer"
"25114176","1","2","anti bait coimmunoprecipitation"
"29880640","3","3","molecular sieving"
"23956175","20","15","anti tag coimmunoprecipitation"
"16238698","2","3","lexa b complementation"
"27852061","2","3","anti tag coimmunoprecipitation,gal vp complementation"
"25543119","7","8","two hybrid"
"28258217","5","3","bioluminescence resonance energy transfer"
"28920103","2","2","bioluminescence resonance energy transfer"
"25770211","3","3","bioluminescence resonance energy transfer"
"30382094","5","4","nuclear magnetic resonance"
"15518545","4","3","bioluminescence resonance energy transfer"
"23296780","2","3","fluorescent resonance energy transfer"
"30867591","1","2","D electron microscopy,molecular sieving"
"20590567","3","2","bioluminescence resonance energy transfer"
"31527615","1496","1496","tandem affinity purification"
"20098713","4","5","anti tag coimmunoprecipitation,confocal microscopy,pull down"
"27333034","1","2","proximity ligation assay"
"10890919","1","2","anti bait coimmunoprecipitation,confocal microscopy"
"28493053","1","2","anti tag coimmunoprecipitation"
"26370502","42","43","anti tag coimmunoprecipitation"
"18230715","3","2","bioluminescence resonance energy transfer"
"14668441","2","3","nuclear magnetic resonance"
"16287128","1","2","cross linking study"
"25077178","1","2","two hybrid"
"24419615","1","2","electrophoretic mobility based method,molecular sieving"
"31413325","1690","1234","two hybrid fragment pooling approach"
"23170857","3","2","bioluminescence resonance energy transfer"
"21802063","1","2","anti bait coimmunoprecipitation"
"19279328","1","1","anti tag coimmunoprecipitation,fluorescent resonance energy transfer"
"16195233","1","1","confocal microscopy,cross linking study,fluorescent resonance energy transfer"
"22935142","1","2","anti tag coimmunoprecipitation,cross linking study"
"15890777","4","4","anti bait coimmunoprecipitation"
"23559013","2","2","solid phase assay"
"16738328","1","1","anti tag coimmunoprecipitation"
"24690380","1","2","anti bait coimmunoprecipitation"
"26571498","2","3","anti bait coimmunoprecipitation"
"27126989","1","2","anti tag coimmunoprecipitation"
"26783301","4","4","anti bait coimmunoprecipitation"
"20171159","1","2","confocal microscopy,fluorescent resonance energy transfer"
"31038917","2","2","fluorescent resonance energy transfer"
"29568380","3","3","bioluminescence resonance energy transfer"
"26365466","2","3","anti tag coimmunoprecipitation"
"25485703","2","2","fluorescent resonance energy transfer"
"23624386","2","2","bioluminescence resonance energy transfer"
"22824810","1","2","confocal microscopy,proximity ligation assay"
"20888323","1","2","bioluminescence resonance energy transfer,confocal microscopy"
"20398705","3","2","bioluminescence resonance energy transfer"
"29610859","2","3","enzyme linked immunosorbent assay,two hybrid"
"17643372","1","2","nuclear magnetic resonance,sumoylase assay"
"19036992","1","2","anti tag coimmunoprecipitation"
"23084749","29","29","ubiquitin reconstruction"
"29415205","1","2","anti tag coimmunoprecipitation"
"25873389","1","2","anti tag coimmunoprecipitation"
"19081074","8","9","tandem affinity purification"
"21220424","1","2","pull down"
"28939773","1","2","bio layer interferometry,nuclear magnetic resonance,peptide array"
"29178645","1","2","pull down"
"27820671","2","3","anti tag coimmunoprecipitation"
"9135143","3","4","cross linking study"
"17015451","1","2","fluorescence microscopy,fluorescent resonance energy transfer"
"22003208","1","2","anti bait coimmunoprecipitation,fluorescence microscopy,pull down"
"21193407","98","99","anti bait coimmunoprecipitation"
"17971482","1","2","anti bait coimmunoprecipitation"
"16083711","1","2","anti bait coimmunoprecipitation"
"31000591","1","2","cross linking study"
"30530185","1","2","anti tag coimmunoprecipitation"
"28634279","1","2","anti tag coimmunoprecipitation"
"26900326","1","2","anti tag coimmunoprecipitation"
"26342079","1","2","pull down"
"21412239","1","2","anti bait coimmunoprecipitation"
"23637801","3","2","bioluminescence resonance energy transfer"
"30073165","3","3","bioluminescence resonance energy transfer"
"29876881","2","2","bimolecular fluorescence complementation"
"28717967","3","3","confocal microscopy,proximity ligation assay"
"27129257","2","2","bioluminescence resonance energy transfer"
"28319173","3","3","pull down"
"15287743","1","2","pull down"
"24713062","1","2","anti bait coimmunoprecipitation,fluorescence technology"
"28284893","1","2","anti bait coimmunoprecipitation"
"27153538","55","22","anti tag coimmunoprecipitation"
"12591280","1","2","gal vp complementation,two hybrid"
"30845169","36","37","anti tag coimmunoprecipitation"
"27485575","7","8","affinity chromatography technology"
"24116158","3","4","two hybrid"
"28102227","1","2","bimolecular fluorescence complementation"
"20956536","3","3","anti tag coimmunoprecipitation"
"28572511","1","2","confocal microscopy"
"29459785","1","1","x ray crystallography"
"10231530","1","1","x ray crystallography"
"12403843","2","3","pull down"
"8562925","1","2","solid phase assay"
"12269802","1","1","x ray crystallography"
"15289498","1","2","anti bait coimmunoprecipitation"
"14757752","1","2","two hybrid"
"25661196","1","2","anti bait coimmunoprecipitation"
"25712891","1","2","anti bait coimmunoprecipitation"
"31116475","1","2","anti bait coimmunoprecipitation"
