"pvalue","num_inter","n_proteins","xmin","alpha","ntail","pubmedIDs"
"0","36601","8325","4","1.91232669568535","3150","10092678,10329441,11279102,11359773,11564863,11585930,12032305,12242293,12665583,14968112,15175163,15207703,15616580,15960975,16159877,16253997,16307923,16325183,16510448,16541103,17079684,17141982,17148452,17215244,17274640,17314511,18330356,18729074,18765789,19172752,19193609,19293945,19377461,19380743,19447967,19470757,19597476,19622774,20368287,20467437,20972456,21163940,21177249,21525244,22094255,22100920,22453919,22889411,22939624,22990118,23022380,23236378,23414517,23443559,23455922,23455924,23602572,23658844,23752268,23954414,24344204,24550280,24606901,24947832,25123934,25260751,25332235,25515538,25582440,25604459,25752541,25756610,25944111,26167880,26508657,26972000,27193682,27432908,27472814,27505670,27545878,27626385,27637333,27684187,27705803,27880917,29100370,29104064,29985131,30824926,31548606,31980649,32761762,34799561,35016035,8641358,9169421,9242638,unassigned3273,unassigned5"
"0.15","97421","12917","51","3.07473033517772","820","10545207,10882111,11509230,11585930,12192000,12242293,12376572,12411495,12577067,12615911,14580349,14657022,15047060,15084259,15096576,15102850,15998806,16230350,16374509,16541103,16582099,16622419,16713569,16730941,16990800,17178841,17461779,17932509,18599441,18654987,19193609,19380743,19615732,19688755,20080579,20332121,20368287,20431927,20562864,20603019,20811636,21888893,21988832,22337587,22441691,22751105,22863883,22939629,23160376,23275563,23414517,23443559,23455924,23464991,23956175,23986595,24510904,24550280,24606901,24728074,24981860,25260751,25582440,25670202,25756610,26186194,26297806,26382858,26686862,26687479,26748699,26816005,26972000,27173435,27291054,27472814,27545878,28215707,28515276,28805820,28977666,29021621,29053956,29104064,29251827,29513927,29636472,29997244,30021884,30108113,31548606,31617661,32707033,32761762,34316702,8654373,90000000,9417867,unassigned3273,unassigned3314"
"0","105416","12596","54","3.17587925550044","689","10085298,10608806,10827173,10882111,11163245,11745344,12242293,12376572,12453419,12609980,14532007,15207703,15310755,15960975,16253997,16484223,16730941,16964240,17174955,17178841,17274640,17540176,17588522,17719543,17932509,18000879,18723680,18765789,19168127,19214193,19343720,19596235,19766566,20308539,20467437,20531386,20562864,20711169,20811636,21081503,21113135,21382349,21525244,21757351,22337587,22446626,22453275,22658674,22939624,23349634,23623729,23658844,23975195,24315095,24344204,24396066,24550280,24584437,24658140,24711643,25011449,25027693,25123934,25324306,25665578,25684205,25910212,26344197,26389662,26472760,26508657,26527279,26687479,27173435,27193682,27229929,27472814,27565346,27693506,28514442,28533407,28883622,29507755,29511261,29643511,29911972,29985131,30108113,30194290,30833792,31548606,31617661,32761762,8895581,9242638,9325248,9472029,9852078,unassigned1312,unassigned3314"
"0.28","48471","9365","66","3.36556499217624","235","10790433,10827173,10852826,11745344,12032305,12192000,12242293,12376572,12614612,12615911,14523017,14532007,14580349,14636569,15084259,15175163,15324660,15576338,15960975,16713569,16730941,16964240,17235358,17403899,17620599,17716973,17932509,18729074,19168127,19293945,19343720,19615732,19920073,20098423,20399188,20434986,20504901,20603019,20618440,20711169,20936779,20972456,21123453,21163940,21988832,22100920,22446626,22889411,22990118,23022380,23084401,23160376,23201271,23236378,23275563,23349634,23602572,23623729,23658844,23752268,24189400,24412244,24550280,24606901,24811749,24947832,24976009,25011449,25123934,25515538,25665578,25940091,25944111,26167880,26297806,26344197,26527279,26638075,26686862,27086506,27153538,27291054,27472814,27505670,27693506,28533407,28628118,28977470,29100370,29513927,29867216,32203420,33436498,35016035,8652557,8895581,90000000,9159119,9417867,unassigned5"
"0.99","38526","8485","14","2.38818527469698","1147","11359773,11546873,11564863,11839770,12032305,12453419,12522145,14657022,15084259,15102850,15174051,15207703,15488952,16115810,16159877,16230350,16510448,16620772,16622419,16713569,17000644,17079684,17148452,17174955,17178841,17215244,17235358,17255935,17274640,17716973,18000879,18765789,18850631,19156129,19168127,19172752,19447967,19596686,19597476,19615732,19690564,19692572,19953087,20133760,20186120,20368287,20431927,20467437,20508642,20618440,21382349,21674799,21965653,22407294,22623428,22658674,23160376,23201271,23752268,23975195,23986595,24255178,24412244,24457600,24550280,24584437,24658140,24976009,25260751,25502805,25604459,25963833,26593974,26686862,26748699,27113764,27152988,27153538,27229929,27565346,27626385,27637333,27693506,28515276,29104064,29426014,29511261,30194290,30833792,31413325,31617661,32707033,32761762,33436498,34799561,9242638,9325248,9417867,9452425,9852078"
"0.57","57938","8994","62","2.78900475978706","362","10092678,10827173,10862698,11359773,11745344,11839770,12234937,12453419,12522145,12668731,15161933,15175163,15324660,15383276,15561718,16273093,16374509,16484223,16730941,17079684,17235358,17588522,17932509,18029035,18765789,18850631,19172752,19214193,19293945,19380743,19596686,19766566,20016603,20195357,20368287,20603015,20811636,20972456,21044950,21113135,21199919,21888893,21965653,22407294,22558309,22658674,22939629,23292512,23443559,23455922,23455924,23658844,23752268,23954414,24337577,24457600,24463511,24510904,24550280,24658140,25036637,25324306,25515538,25517094,25665578,25670202,25702638,25752541,25910212,26297806,26355680,26382858,26816005,27086506,27229929,27291054,27432908,27609421,27705803,27880917,28190768,28215707,28611094,28628118,28977666,29053956,29100370,29128334,29507755,29511261,29513927,29845934,29867216,29911972,31391242,31548606,34316702,8652557,90000000,unassigned1312"
"0.11","35126","8347","22","2.3750889802643","589","10827173,10862698,10882111,11279102,11564863,12724401,14743216,14968112,15102850,15383276,15576338,16230350,16307923,16582099,16620772,16622419,16713569,17043677,17079684,17148452,17174955,17178841,17314511,17426036,17474147,18723680,18765789,19156129,19167051,19214193,19549727,19688755,19692572,20195357,20508642,20531386,20811636,20930030,21123453,21182203,21255825,21555454,21575865,21653829,22094255,22100920,22407294,22453919,22466964,22558309,22889411,23084401,23091066,23292512,23349634,23414517,23463506,23464991,23623729,23986595,24337577,24396066,24457600,24811749,24882805,24947832,25011449,25123934,25702638,25900982,25944111,26508657,26593974,26655834,26686862,27086506,27152988,27693506,28420882,28515276,28805820,28883622,28977666,29104064,29426014,29511261,29636472,29656893,29721183,29845934,29997244,30108113,31391242,32761762,9115257,9159119,9169421,9660939,unassigned1312,unassigned3273"
"0","59736","10809","14","2.23985931265113","1859","10220385,10852826,11279102,11509230,11546873,11839770,12376572,12522145,12609980,12665583,14697242,14743216,15096576,15207703,15310755,15998806,16263121,16273093,16622419,16923123,16964240,17000644,17148452,17255935,17403899,17461779,17588522,17716973,18157088,18330356,18723680,19168127,19172752,19293945,19688755,19692572,20085707,20186120,20195357,20332121,20368287,20603019,21044950,21163940,21252943,21525244,21575865,21653829,21988832,22337587,22365833,22402981,22407294,22441691,22466964,22889411,22990118,23022380,23084401,23160376,23349634,23414517,23464991,23572552,23770852,24189400,24344204,24654937,24976009,25011449,25260751,25281560,25324306,25332235,25665578,25756610,25940091,25963833,26514267,26593974,26972000,27086506,27229929,27472814,27565346,28515276,28977666,29426014,29467281,29997244,30833792,31413325,31617661,31980649,32203420,32707033,32814053,9115257,9751720,unassigned3273"
"0.01","41347","7474","27","2.74561006583142","653","10608806,10862698,11546873,11745344,12376551,12376572,12577067,12615911,14523017,14580349,15231748,15989967,16159877,16263121,16325183,16510448,16679322,16923123,16949367,16990800,17000644,17178841,17255935,17274640,17588522,18029035,18723680,18729074,18765789,18850631,19214193,19470757,19615732,19692572,20085707,20186120,20195357,20467437,20711169,20921139,20972456,21081503,21123453,21145461,21163940,21177249,21255825,21525244,21888893,22100920,22337587,22453919,22863883,23275563,23414517,23623729,23986595,24315095,24337577,24396066,24463511,24510904,24728074,25027693,25036637,25281560,25324306,25609649,25665578,25944111,25959826,25963833,26297806,26527279,26593974,27153538,27173435,27229929,27291054,27472814,27545878,27705803,27880917,28215707,28611094,28977666,29053956,29636472,29774127,30108113,30194290,31548606,31694235,32203420,8641358,9472029,9687515,9751720,unassigned1312,unassigned5"
"0.11","101222","13719","35","3.09225654795291","1284","10069390,10373544,10545207,10827173,12234937,12665583,12676926,12724401,14657022,15175163,15207703,15231748,15383276,15561718,15576338,15616580,16230350,16253997,16374509,16622419,16893902,16990800,17043677,17274640,17403899,17785442,18000879,18157088,18599441,19369418,19596686,19692572,20085707,20332121,20399188,20431927,20467437,20504901,20562864,20603019,20614026,20936779,21555454,21575865,21988832,22100920,22337587,22441691,22558309,22623428,22863883,22939624,23414517,23455924,23602568,23623729,23752268,23956175,23975195,24255178,24344204,24457600,24550280,25027693,25123934,25502805,25515538,25604459,26186194,26593974,26655834,26686862,26687479,27153538,27291054,27432908,27565346,27609421,27637333,27705803,27880917,27986371,28190768,28514442,28533407,29021621,29507755,29721183,30021884,30194290,31391242,31548606,32761762,32960270,7739537,8654373,9417867,9472029,9624153,9687515"
"0.23","47299","7525","33","2.53677132300863","633","10220385,11279102,11839770,11940657,12242293,12411495,12453419,12577067,14638676,14657022,15175163,15207703,15310755,15324660,15983046,15989967,16230350,16923123,16949367,17235358,17255935,17289999,17353931,17361185,17474147,17620599,17716973,18654987,18729074,19156129,19596235,19596686,19690564,19692572,20016603,20332121,20504901,20614026,20936779,20972456,21078624,21081503,21113135,21123453,21199919,21382349,21575865,21642987,21757351,22195966,22407294,22453919,22863883,22990118,23022380,23084401,23201271,23292512,23349634,23572552,23602568,23602572,23752268,23975195,23986595,24728074,24811749,25260751,25324306,25756610,26167880,26472760,26655834,26816005,26906416,27107012,27113764,27153538,27505670,27545878,27563068,27637333,27684187,27693506,27705803,27880917,29104064,29128334,29513927,29721183,29845934,29867216,29985131,31391242,31617661,34316702,35016035,9242638,9624153,unassigned3314"
"0.02","100865","13141","45","3.01045078572709","791","10092678,10545207,10862698,11546873,11564863,12234937,12242293,12614612,12676926,14523017,14638676,15084259,15231747,15310755,15324660,15576338,15983046,16374509,16469706,16484223,16893902,16949367,17043677,17361185,17461779,17588522,17716973,17719543,17785442,17932509,18723680,18729074,18805092,18850631,19156129,19167051,19193609,19293945,19343720,19369418,19380743,19549727,19596686,20195357,20434986,20531386,20562864,20614026,20618440,20959446,20972456,21078624,21525244,21965653,21988832,22365833,22441691,23022380,23160376,23414517,23443559,23455924,23463506,23464991,23623729,23975195,24510904,24654937,24711643,24728074,24981860,25281560,25963833,26472760,26527279,26748699,26906416,27173435,27472814,27545878,27565346,27705803,28420882,28514442,28533407,28628118,28805820,28977470,29511261,29568061,29845934,30824926,30833792,31548606,31617661,31694235,32203420,9169421,9624153,9751720"
"0.04","65626","8943","69","2.86768943970968","378","10069390,10092678,10608806,10862698,12376551,12453419,12614612,12676926,14532007,14580349,14636569,14638676,14657022,14697242,14743216,15102850,15190072,15324660,15616580,16263121,16273093,16325183,16469706,16541103,16923123,16990800,17079684,17174955,17178841,17274640,17289999,17353931,17403899,17719543,18000879,18157088,18330356,19156129,19167051,19343720,19447967,19470757,19597476,19766566,19920073,20098423,20399188,20711169,21081503,21177249,21525244,21575865,21674799,22100920,22889411,22939629,23084401,23201271,23236378,23455922,23658844,23770852,24658140,25260751,25281560,25324306,25517094,25604459,25665578,25702638,25910212,25940091,26638075,26655834,26748699,26972000,27113764,27153538,27291054,28190768,28215707,28420882,28611094,29104064,29511261,29656893,29721183,29911972,30194290,30824926,31617661,31980649,32814053,34316702,7739537,9115257,9169421,9472029,9624153,unassigned1312"
"0","59853","8335","62","3.07907534380063","371","10069390,10085298,10220385,10329441,10608806,10852826,10882111,11546873,11839770,12234937,12376572,12453419,12577067,14638676,15047060,15231748,15561718,15616580,15998806,16510448,16964240,17141982,17178841,17274640,17361185,17403899,17426036,17461779,17474147,17540176,17716973,18029035,18654987,19596686,19597476,19615732,19688755,19738201,20195357,20399188,20508642,20562864,20711169,20930030,20936779,20972456,21252943,21575865,21965653,22100920,22119785,22195966,22402981,22441691,22453919,22558309,22623428,22658674,22889411,22939629,23160376,23275563,23752268,23956175,23986595,24189400,24337577,24366813,24412244,24457600,24463511,24550280,24584437,24606901,25027693,25281560,25502805,25517094,25582440,25604459,25752541,25940091,26297806,26344197,26508657,26638075,27113764,27563068,27626385,27880917,28977666,30833792,31980649,35016035,8654373,90000000,9242638,9417867,9472029,9624153"
"0","62365","10850","31","3.01207182263731","990","10329441,10608806,10747088,11745344,11839770,11893732,11940657,12032298,12032305,12609980,12614612,14580349,15174051,15207703,15576338,15989967,16374509,16679322,16964240,17000644,17148452,17235358,17361185,17588522,17620599,17719543,18000879,18599441,18805092,19172752,19214193,19343720,19549727,19596235,19688755,19690564,19692572,19953087,20098423,20133760,20186120,20368287,20399188,20434986,20562864,20921139,20930030,20936779,20959446,21182203,21382349,21653829,21757351,21988832,22195966,22407294,22446626,22863883,23091066,23160376,23236378,23602572,23658844,23986595,24255178,24510904,24550280,24728074,24811749,24835590,24981860,25260751,25332235,25402006,25517094,25910212,26167880,26186194,26344197,26472760,26508657,26514267,26748699,26906416,27545878,27565346,27705803,28805820,28883622,29053956,29251827,29426014,29507755,29513927,29643511,29774127,29997244,30108113,9115257,9751720"
"0.25","40939","7815","32","2.74622846542415","516","10069390,10329441,10373544,10827173,11546873,11745344,12376572,12522145,12614612,12668731,12724401,14636569,15102850,15190072,15310755,15983046,16115810,16325183,16484223,16510448,16582099,16620772,16622419,16730941,17043677,17101133,17215244,17235358,17461779,17474147,18000879,18157088,18330356,18632619,18765789,18850631,19995937,20016603,20080579,20186120,20562864,20930030,20936779,20959446,21044950,21113135,21525244,21965653,22337587,22402981,22863883,22990118,23022380,23160376,23292512,23349634,23463506,23602568,23954414,23956175,24255178,24315095,24337577,24366813,24510904,24981860,25027693,25036637,25402006,25517094,25604459,25665578,25702638,25910212,26167880,26382858,26508657,26748699,26906416,27107012,27113764,27291054,27432908,27505670,27609421,27626385,28977470,29021621,29104064,29513927,29721183,31617661,31694235,31980649,32707033,32960270,7739537,8652557,9115257,9624153"
